column 0,column 1,column 2,column 3
0.08622777434206005,0.09225207171843593,0.0922807270662402,0.08590866488009345
0.07143981309695596,0.08554702268829302,0.08557504593283691,0.07120783343640487
0.14752279780703553,0.1620221913629075,0.16208937873168217,0.14727787641039763
