column 0,column 1,column 2,column 3
0.06636881493925233,0.038302765948451375,0.038302765948451375,0.06636881493925233
0.0381558762164218,0.02454083392927698,0.02454083392927698,0.0381558762164218
0.031878495215810855,0.03515524113091375,0.03515524113091375,0.031878495215810855
