column 0,column 1,column 2,column 3
0.11812986334127797,0.06307566078359869,0.06307566078359869,0.11812986334127797
0.04129898196765767,0.02465660407589569,0.02465660407589569,0.04129898196765767
0.03217911008391706,0.035048403805430506,0.035048403805430506,0.03217911008391706
